1, (Fx) Køkken - Smart light Energy save timer - Secondary action Level command,HREG,400438,unsignedShort,
1, (Fx) Køkken - Smart light Energy save timer - Secondary action Tc command,HREG,400439,unsignedShort,
1, (Fx) Køkken - Smart light Energy save timer - Secondary action Option command,HREG,400440,unsignedShort,
1, (Fx) Køkken - Smart light Energy save timer - Secondary action Enable command,HREG,400441,unsignedShort,
1,(Fx) Køkken - Smart light Timer to exit disable mode,HREG,400442,unsignedInt,
1,(Fx) Køkken - Smart light Timer to refresh output,HREG,400444,unsignedShort,
1,(Fx) Badeværelse - Smart light Working status,IREG,300925,unsignedShort,
1,(Fx) Badeværelse - Smart light Automation status,IREG,300926,unsignedShort,
1,(Fx) Badeværelse - Smart light Virtual level status,IREG,300927,unsignedShort,
1,(Fx) Badeværelse - Smart light Master level status,IREG,300928,unsignedShort,
1,(Fx) Badeværelse - Smart light Slave1 level status,IREG,300929,unsignedShort,
1,(Fx) Badeværelse - Smart light Slave2 level status,IREG,300930,unsignedShort,
1,(Fx) Badeværelse - Smart light Tc level status,IREG,300931,unsignedShort,
1,(Fx) Badeværelse - Smart light Dimmer set status,IREG,300932,unsignedShort,
1,(Fx) Badeværelse - Smart light Tc set status,IREG,300933,unsignedShort,
1,(Fx) Badeværelse - Smart light Constant set status,IREG,300934,unsignedShort,
1,(Fx) Badeværelse - Smart light Room lux status,IREG,300935,unsignedShort,
1,(Fx) Badeværelse - Smart light Room lux estimated status,IREG,300936,unsignedShort,
1,(Fx) Badeværelse - Smart light Automation lux status,IREG,300937,unsignedShort,
1,(Fx) Badeværelse - Smart light Timer energy save timer status,IREG,300938,unsignedInt,
1,(Fx) Badeværelse - Smart light Timer to deativate disable mode status,IREG,300940,unsignedInt,
1,(Fx) Badeværelse - Smart light Timer back to dimmer mode status,IREG,300942,unsignedInt,
1,(Fx) Badeværelse - Smart light Timer back to auto Tc mode status,IREG,300944,unsignedInt,
1,(Fx) Badeværelse - Smart light Timer refresh output status,IREG,300946,unsignedShort,
1,(Fx) Badeværelse - Smart light Work mode info,IREG,300946,unsignedShort,
1,(Fx) Badeværelse - Smart light Function blocks info,IREG,300947,unsignedShort,
1,(Fx) Badeværelse - Smart light Min Tc user info,IREG,300948,unsignedShort,
1,(Fx) Badeværelse - Smart light Max Tc User info,IREG,300949,unsignedShort,
1,(Fx) Badeværelse - Smart light S1 Level command,HREG,400856,unsignedShort,
1,(Fx) Badeværelse - Smart light S1 Tc command,HREG,400857,unsignedShort,
1,(Fx) Badeværelse - Smart light S1 Option command,HREG,400858,unsignedShort,
1,(Fx) Badeværelse - Smart light S1 Enable command,HREG,400859,unsignedShort,
1,(Fx) Badeværelse - Smart light Predefined S2 Level command,HREG,400860,unsignedShort,
1,(Fx) Badeværelse - Smart light Predefined S2 Tc command,HREG,400861,unsignedShort,
1,(Fx) Badeværelse - Smart light Predefined S2 Option command,HREG,400862,unsignedShort,
1,(Fx) Badeværelse - Smart light Predefined S2 Enable command,HREG,400863,unsignedShort,
1,(Fx) Badeværelse - Smart light Predefined S3 Level command,HREG,400864,unsignedShort,
1,(Fx) Badeværelse - Smart light Predefined S3 Tc command,HREG,400865,unsignedShort,
1,(Fx) Badeværelse - Smart light Predefined S3 Option command,HREG,400866,unsignedShort,
1,(Fx) Badeværelse - Smart light Predefined S3 Enable command,HREG,400867,unsignedShort,
1,(Fx) Badeværelse - Smart light Predefined S4 Level command,HREG,400868,unsignedShort,
1,(Fx) Badeværelse - Smart light Predefined S4 Tc command,HREG,400869,unsignedShort,
1,(Fx) Badeværelse - Smart light Predefined S4 Option command,HREG,400870,unsignedShort,
1,(Fx) Badeværelse - Smart light Predefined S4 Enable command,HREG,400871,unsignedShort,
1,(Fx) Badeværelse - Smart light Predefined S5 Level command,HREG,400872,unsignedShort,
1,(Fx) Badeværelse - Smart light Predefined S5 Tc command,HREG,400873,unsignedShort,
1,(Fx) Badeværelse - Smart light Predefined S5 Option command,HREG,400874,unsignedShort,
1,(Fx) Badeværelse - Smart light Predefined S5 Enable command,HREG,400875,unsignedShort,
1,(Fx) Badeværelse - Smart light A Sequence - Step1 Enable,HREG,400876,unsignedShort,
1,(Fx) Badeværelse - Smart light A Sequence - Step1 Delay,HREG,400877,unsignedInt,
1,(Fx) Badeværelse - Smart light A Sequence - Step1 Level command,HREG,400879,unsignedShort,
